"Time","expected_hours","ET_mm_day","coverage_ET_mm_day","seasonal_ET_mm_day","analysis_ET_mm_day","log10_psi_soil","coverage_log10_psi_soil","seasonal_log10_psi_soil","analysis_log10_psi_soil","VPD","coverage_VPD","seasonal_VPD","analysis_VPD","ET_total_mm"
2003-09-29,336,0.108489817716035,1,0.409729786821808,-0.301239969105773,4.86606898555521,1,5.03358915787165,-0.167520172316434,12.909431547619,1,13.6451485595793,-0.735717011960215,1.51885744802449
2003-10-13,336,0.0678378782204082,1,0.502575987243048,-0.43473810902264,4.90339804769497,1,4.80228494725862,0.101113100436343,17.6306145833333,1,10.5143339459904,7.11628063734292,0.949730295085714
2003-10-27,336,0.325006206774927,1,0.528249707133213,-0.203243500358286,4.63382547635298,1,4.50202711682881,0.131798359524172,7.37265327380952,1,7.70065227595504,-0.327999002145516,4.55008689484898
2003-11-10,336,0.566427691102041,1,0.497212844970578,0.0692148461314629,3.61919487018689,1,4.15282800213642,-0.533633131949526,3.6272619047619,1,5.44262327338208,-1.81536136862018,7.92998767542857
2003-11-24,336,0.522262428822157,1,0.440347853239107,0.0819145755830499,3.63751757259757,1,3.7834948929347,-0.145977320337133,2.78284226190476,1,3.86205554988033,-1.07921328797557,7.3116740035102
2003-12-08,336,0.584282677215044,1,0.400555429866393,0.18372724734865,2.98337152898593,1,3.42799865773339,-0.444627128747463,1.9222619047619,1,2.95895612401741,-1.03669421925551,8.17995748101061
2003-12-22,336,0.639559858145773,1,0.421262957461284,0.218296900684489,2.82975670566726,1,3.12063378520425,-0.290877079536983,1.33736011904762,1,2.63228858793281,-1.29492846888519,8.95383801404082
2004-01-05,336,0.418531504754519,1,0.537529376956131,-0.118997872201612,2.88979479316314,1,2.88764878080784,0.00214601235530276,1.18857291666667,1,2.72492900446881,-1.53635608780214,5.85944106656326
2004-01-19,336,0.571930691979359,1,0.756540159033565,-0.184609467054207,2.89967257084666,1,2.75775238603841,0.141920184808247,1.24636904761905,1,3.05987557709062,-1.81350652947157,8.00702968771102
2004-02-02,336,1.03157463440991,1,1.06481468879612,-0.0332400543862035,2.86962877495691,1,2.73423973504977,0.13538903990714,3.71945535714286,1,3.50292375011488,0.21653160702798,14.4420448817388
2004-02-16,336,0.949199836922213,0.925595238095238,1.4235092059434,-0.474309369021191,2.79689071668887,1,2.81266044244157,-0.0157697257527016,2.45864732142857,1,3.99332298553186,-1.53467566410329,13.288797716911
2004-03-01,336,2.03740435505958,0.931547619047619,1.77659133787488,0.260813017184697,2.97663102597028,1,2.97753766696612,-0.0009066409958427,5.78840029761905,1,4.55375255672809,1.23464774089095,28.5236609708341
2004-03-15,336,2.44036588000078,0.994047619047619,2.06211336964021,0.378252510360571,3.46188813438941,1,3.20575322786101,0.256134906528402,6.45556398809524,1,5.27741052599907,1.17815346209617,34.165122320011
2004-03-29,336,2.09383675419359,0.833333333333333,2.22524672489738,-0.131409970703791,3.86346640749938,1,3.47097702384085,0.392489383658533,7.35154613095238,1,6.29406571024065,1.05748042071174,29.3137145587102
2004-04-12,336,1.65749053639067,1,2.23017291724078,-0.572682380850112,4.40136170024489,1,3.74818080459424,0.653180895650644,7.79569791666667,1,7.72353301048124,0.0721649061854315,23.2048675094694
2004-04-26,336,1.16496150835277,1,2.06815894349854,-0.903197435145767,4.70493250149739,1,4.01729446842149,0.6876380330759,16.3590267857143,1,9.62813992718684,6.73088685852744,16.3094611169388
2004-05-10,336,0.500810013587975,0.994047619047619,1.75998388031625,-1.25917386672827,4.88201083379175,1,4.26529057546927,0.616720258322482,10.1029494047619,1,11.9761706128991,-1.87322120813723,7.01134019023165
2004-05-24,336,0.397853936157726,1,1.35213914343217,-0.954285207274446,5.82632068789275,1,4.48636603208287,1.33995465580988,14.9686547619048,1,14.6258972814579,0.342757480446894,5.56995510620816
2004-06-07,336,0.231911774092128,1,0.907613452110629,-0.675701678018501,5.07471613405088,1,4.68034022699614,0.394375907054743,14.8234955357143,1,17.3351709762423,-2.51167544052803,3.2467648372898
2004-06-21,336,0.192000532198251,1,0.493280662971407,-0.301280130773156,5.15809972027149,1,4.84980281121386,0.308296909057635,13.2387886904762,1,19.7956972406473,-6.55690855017108,2.68800745077551
2004-07-05,336,0.142493668478134,1,0.166661065145522,-0.0241673966673874,5.22323423168515,1,4.99682715859293,0.226407073092224,19.3503601190476,1,21.6853992635577,-2.33503914451006,1.99491135869388
2004-07-19,336,0.0962217597725948,1,-0.0350455658413929,0.131267325613988,5.64457459480675,0.99702380952381,5.12015305784603,0.52442153696072,15.7247589285714,1,22.7279799795792,-7.00322105100772,1.34710463681633
2004-08-02,336,0.110838785742213,0.904761904761905,-0.101282076528787,0.212120862271,5.54279931261874,1,5.21361510819196,0.329184204426779,19.5567485119048,1,22.7469219539905,-3.19017344208572,1.55174300039098
2004-08-16,336,0.106685897324825,0.961309523809524,-0.0484962772477292,0.155182174572554,5.56966761406773,1,5.26628170919522,0.303385904872504,18.3348452380952,1,21.7021493388435,-3.36730410074824,1.49360256254755
2004-08-30,336,0.0836272390120408,0.857142857142857,0.0854211853415359,-0.00179394632949505,5.60614154826854,1,5.26434597482767,0.341795573440865,25.4936264880952,1,19.7012116816933,5.7924148064019,1.17078134616857
2004-09-13,336,0.314885689341691,1,0.25125272943794,0.0636329599037514,5.60399909481919,1,5.19437272530421,0.40962636951498,16.604787202381,1,16.9823255164839,-0.377538314102946,4.40839965078367
2004-09-27,336,0.12016501291312,1,0.400735387176945,-0.280570374263826,5.608789532757,1,5.04715662208058,0.561632910676423,10.251806547619,1,13.8726989094982,-3.62089236187918,1.68231018078367
2004-10-11,336,0.553194993346476,0.99702380952381,0.498150847419876,0.0550441459265998,4.70668489835493,1,4.82126728581605,-0.114582387461127,8.53282291666667,1,10.730899005683,-2.19807608901634,7.74472990685066
2004-10-25,336,1.01683246566804,0.994047619047619,0.528551568466152,0.488280897201891,3.23442924882571,1,4.5253909753901,-1.2909617265644,3.6710818452381,1,7.88540586992228,-4.21432402468419,14.2356545193526
2004-11-08,336,0.670242975231093,0.949404761904762,0.500745409883899,0.169497565347194,3.14847130806405,0.788690476190476,4.17881959492056,-1.03034828685652,1.22444345238095,1,5.58217197957496,-4.357728527194,9.38340165323531
2004-11-22,336,0.780545912379009,1,0.444383675469149,0.33616223690986,3.14580002493375,1,3.80983343693128,-0.664033411997533,3.62532589285714,1,3.95183282744385,-0.326506934586703,10.9276427733061
2004-12-06,336,0.833483642073061,1,0.401867585522495,0.431616056550566,3.0261977411396,1,3.45218563129904,-0.425987890159437,2.06743601190476,1,3.00269210914996,-0.9352560972452,11.6687709890229
2004-12-20,336,1.20654716615097,0.988095238095238,0.416992594057802,0.789554572093169,3.08234679656926,0.982142857142857,3.14031974479324,-0.057972948223981,3.38070089285714,1,2.63976679122493,0.74093410163221,16.8916603261136
2005-01-03,336,NA,0.101190476190476,NA,NA,2.8988948445171,1,2.91457243078922,-0.0156775862721168,NA,0.205357142857143,NA,NA,NA
2005-01-17,336,NA,0,NA,NA,3.0125744221069,0.75297619047619,2.76984727835368,0.242727143753227,NA,0,NA,NA,NA
2005-01-31,336,NA,0.276785714285714,NA,NA,3.06604309371292,0.770833333333333,2.73112275024058,0.334920343472338,NA,0.288690476190476,NA,NA,NA
2005-02-14,336,1.20995684406997,1,1.37118079832991,-0.161223954259934,2.87761523545051,1,2.79570159159379,0.0819136438567147,2.6124806547619,1,3.92038349247566,-1.30790283771376,16.9393958169796
2005-02-28,336,1.72061896448047,1,1.72885873061524,-0.00823976613477395,2.99836440925849,1,2.94951020336118,0.0488542058973134,3.70153125,1,4.46646311174097,-0.764931861740971,24.0886655027265
2005-03-14,336,1.90123740185248,1,2.02769562634919,-0.12645822449671,3.12695962523664,1,3.17026525762475,-0.0433056323881078,4.24585416666667,1,5.15924156149346,-0.913387394826788,26.6173236259347
2005-03-28,336,2.41853471202332,1,2.21105972326665,0.207474988756672,3.01875326094728,1,3.43181033674416,-0.413057075796886,4.17184970238095,1,6.12593472467715,-1.9540850222962,33.8594859683265
2005-04-11,336,2.88766487455977,1,2.23980849197605,0.647856382583718,3.6470873910852,1,3.708678148373,-0.0615907572877976,5.84890773809524,1,7.49080041864937,-1.64189268055414,40.4273082438367
2005-04-25,336,2.3655904639242,1,2.10104656961889,0.264543894305307,4.06816253506794,1,3.97992038902832,0.0882421460396188,4.42246428571429,1,9.32699369374231,-4.90452940802803,33.1182664949388
2005-05-09,336,2.76086894274052,1,1.81142686951,0.949442073230523,3.59865331579164,1,4.23144719844514,-0.632793882653496,6.74046428571429,1,11.6177705835875,-4.87730629787326,38.6521651983673
2005-05-23,336,2.58000989547988,1,1.41422252121679,1.16578737426309,4.57491165267877,1,4.45648396697203,0.118427685706733,12.8572589285714,1,14.2371470110142,-1.37988808244273,36.1201385367184
2005-06-06,336,1.28634680177843,1,0.970786211140865,0.315560590637561,4.89758663697982,1,4.65420024572528,0.243386391254546,10.6187589285714,1,16.9557502899769,-6.33699136140545,18.008855224898
2005-06-20,336,0.673243139072886,1,0.548264976730562,0.124978162342325,5.01552540463504,1,4.82699087800451,0.188534526630527,15.4651264880952,1,19.4718486950891,-4.00672220699387,9.42540394702041
2005-07-04,336,0.33348500368688,1,0.20626926158362,0.12721574210326,5.19749362649764,1,4.97719588260301,0.220297743894633,22.506849702381,1,21.4617198887384,1.04512981364258,4.66879005161633
2005-07-18,336,0.199098134097376,1,-0.0145827455821277,0.213680879679504,5.29253767482171,1,5.10416336622399,0.188374308597715,26.2316547619048,1,22.6389525281465,3.59270223375822,2.78737387736326
2005-08-01,336,0.170657913043732,1,-0.0997604448175882,0.27041835786132,5.58187690995689,1,5.20246260496837,0.379414304988522,25.866212797619,1,22.8100158076932,3.05619698992584,2.38921078261224
2005-08-15,336,0.205040721306122,1,-0.0620652209521983,0.267105942258321,5.73227389010758,1,5.26176561897649,0.470508271131092,20.4639255952381,1,21.9140062874837,-1.45008069224565,2.87057009828571
2005-08-29,336,0.160991803070554,1,0.0631402382994032,0.0978515647711508,5.89929949709159,1,5.26850235445774,0.630797142633849,16.0002485119048,1,20.0377752194875,-4.03752670758276,2.25388524298776
2005-09-12,336,0.125220519813411,1,0.227524891211707,-0.102304371398296,5.96766147069697,1,5.20895294658976,0.758708524107211,13.1779449404762,1,17.4029208797594,-4.22497593928319,1.75308727738776
2005-09-26,336,0.334160798195335,1,0.381932413057438,-0.0477716148621032,5.92907449118304,1,5.07307315814175,0.856001333041296,13.5070863095238,1,14.3272158995838,-0.820129590059979,4.67825117473469
2005-10-10,336,0.327520316959767,1,0.488245094917322,-0.160724777957555,5.85600154309875,1,4.85814190028821,0.997859642810536,10.9516041666667,1,11.1685627709923,-0.216958604325622,4.58528443743674
2005-10-24,336,0.370051241956268,1,0.528229756360693,-0.158178514404424,5.8440103513739,1,4.57132221943508,1.27268813193882,5.30205208333333,1,8.26329174840604,-2.9612396650727,5.18071738738776
2005-11-07,336,0.257249219940525,1,0.507342823463829,-0.250093603523304,5.87484168156624,0.985119047619048,4.23044090713989,1.64440077442635,6.89494791666667,1,5.87170224565448,1.02324567101219,3.60148907916735
2005-11-21,336,0.536089121558659,1,0.452648567707743,0.0834405538509157,4.79148230679496,1,3.86267024659934,0.928812060195622,4.7486875,1,4.14196578875628,0.606721711243717,7.50524770182122
2005-12-05,336,0.378375287671617,0.99702380952381,0.405372710313349,-0.0269974226417317,3.74867329319443,1,3.50125381111657,0.247419482077867,1.8632931547619,1,3.09926914394832,-1.23597598918641,5.29725402740265
2005-12-19,336,0.739334679234402,1,0.409860177270306,0.329474501964096,2.9176438822514,1,3.18085346186602,-0.263209579614619,2.27158333333333,1,2.66134862832064,-0.389765294987306,10.3506855092816
2006-01-02,336,0.700564975462391,1,0.504110835733343,0.196454139729047,2.8890184671019,1,2.92877979400271,-0.0397613269008037,2.06040773809524,1,2.67894226480047,-0.618534526705234,9.80790965647347
2006-01-16,336,0.777199968247383,0.99702380952381,0.70120013747268,0.0759998307747034,2.95492354301794,1,2.7767147448564,0.178208798161543,2.51025,1,2.97540961186443,-0.465159611864432,10.8807995554634
2006-01-30,336,0.942016848293585,0.99702380952381,0.992862673238335,-0.0508458249447497,2.94683502500955,1,2.73036051755456,0.216474507454987,4.54950297619048,1,3.40319703836016,1.14630593783031,13.1882358761102
2006-02-13,336,1.2267505963207,1,1.34503381080295,-0.11828321448225,3.1561680634412,1,2.78790681177232,0.368261251668878,5.17190773809524,1,3.88434906199086,1.28755867610438,17.1745083484898
2006-02-27,336,1.44564630014401,0.99702380952381,1.7045273474184,-0.258881047274385,2.8118034314489,1,2.93600664257132,-0.124203211122421,2.57880952380952,1,4.42393437893036,-1.84512485512083,20.2390482020162
2006-03-13,336,1.7742009921691,1,2.00958252316886,-0.235381530999768,2.8377335943261,1,3.15282804137644,-0.315094447050336,3.50683928571429,1,5.10228014293058,-1.5954408572163,24.8388138903673
2006-03-27,336,1.63669242241417,1,2.202760957071,-0.566068534656829,2.67242071006971,1,3.41233691666795,-0.739916206598234,2.59628571428571,1,6.04496945036895,-3.44868373608324,22.9136939137984
2006-04-10,336,2.00373317488521,0.99702380952381,2.24332554769464,-0.239592372809422,2.8274494283143,1,3.68887603961505,-0.861426611300749,3.90545386904762,1,7.37810590670687,-3.47265203765925,28.052264448393
2006-04-24,336,2.92684096970029,1,2.11632438938349,0.8105165803168,3.58757048105075,1,3.96107583639901,-0.373505355348255,5.55305803571429,1,9.1799576510822,-3.62689961536792,40.9757735758041
2006-05-08,336,2.98575391771837,1,1.83632336402463,1.14943055369374,4.61550662629635,1,4.21431833731924,0.401188288977105,12.4456532738095,1,11.4411192261643,1.00453404764524,41.8005548480571
2006-05-22,336,1.87214942142682,1,1.44491898404041,0.427230437386417,4.19587402775726,1,4.44133206302979,-0.245458035272522,9.92644791666667,1,14.0435280601562,-4.11708014348951,26.2100918999755
2006-06-05,336,0.739402752584257,1,1.00254969083203,-0.263146938247775,4.49786157626824,1,4.6409401438169,-0.143078567548662,13.978505952381,1,16.7644451539396,-2.78593920155869,10.3516385361796
2006-06-19,336,0.243502042922449,1,0.576395279056294,-0.332893236133845,4.60945601395461,1,4.81541430933482,-0.205958295380213,23.7959970238095,1,19.3058150940591,4.49018192975039,3.40902860091429
2006-07-03,336,0.164359967760219,0.99702380952381,0.227022592073132,-0.0626626243129124,4.715597660636,1,4.96720504494414,-0.251607384308147,23.2626458333333,1,21.3435553318825,1.91909050145082,2.30103954864307
2006-07-17,336,0.153137324419242,1,-0.00329525480551301,0.156432579224755,4.80081363602645,1,5.0959508782866,-0.295137242260154,32.5662991071429,1,22.5866286173558,9.97967048978701,2.14392254186939
2006-07-31,336,0.164999318168638,0.982142857142857,-0.0980494222459041,0.263048740414542,4.90208945986585,1,5.19658778319208,-0.294498323326232,18.4661116071429,1,22.8333034511344,-4.3671918439915,2.30999045436094
2006-08-14,336,0.182810420550199,0.961309523809524,-0.0681797532315256,0.250990173781725,4.95600018226665,1,5.25910278696596,-0.303102604699314,17.7951324404762,1,22.0123755669152,-4.21724312643897,2.55934588770279
2006-08-28,336,0.152767505965015,1,0.0522906423593322,0.100476863605682,4.9925324419124,1,5.27006858463422,-0.277536142721823,18.8715104166667,1,20.2002406877193,-1.32873027105266,2.1387450835102
2006-09-11,336,0.130459369067055,1,0.215568975414613,-0.0851096063475578,5.03626553074709,1,5.21565289100122,-0.179387360254134,18.5022068452381,1,17.6098833811758,0.892323464062308,1.82643116693878
2006-09-25,336,0.29507181271137,1,0.372144492325634,-0.077072679614264,5.06250531923905,1,5.08542040274459,-0.0229150835055449,10.41384375,1,14.5539197796559,-4.1400760296559,4.13100537795918
2006-10-09,336,0.273448707638484,1,0.48276801430366,-0.209319306665176,4.97100767496295,1,4.87602445086014,0.0949832241028128,11.29134375,1,11.3894396498002,-0.0980958998001977,3.82828190693878
2006-10-23,336,0.253731379014577,1,0.527592153387242,-0.273860774372665,4.85298442472915,1,4.59387227417187,0.259112150557287,9.22855208333333,1,8.45627684806577,0.772275235267561,3.55223930620408
2006-11-06,336,0.557986692859767,1,0.510380260903707,0.0476064319560598,4.32111735212989,1,4.25604753745366,0.065069814676229,3.83962946428571,1,6.02162776605278,-2.18199830176706,7.81181370003673
2006-11-20,336,0.555548761773761,1,0.456844092133693,0.0987046696400682,4.13474506215711,1,3.88914276686784,0.24560229528927,3.4932931547619,1,4.24235310177166,-0.749059947009755,7.77768266483265
2006-12-04,336,0.527455089682216,1,0.407534978303236,0.119920111378979,3.81058468991531,1,3.52611039116019,0.284474298755122,3.57671130952381,1,3.15220776283766,0.424503546686149,7.38437125555102
2006-12-18,336,0.602815404752187,1,0.406978756621374,0.195836648130813,3.22007419851283,1,3.20168142230633,0.018392776206495,3.1391681547619,1,2.67558157354926,0.463586581212649,8.43941566653061
2007-01-01,336,0.688175138949271,1,0.494051961011644,0.194123177937627,2.984727490225,1,2.9434761436475,0.0412513465774982,4.22643154761905,1,2.66631846756457,1.56011308005448,9.6344519452898
2007-01-15,336,0.599210728955685,1,0.683728819419551,-0.0845180904638654,3.12674587299691,1,2.78412703797194,0.342618835024965,4.1717306547619,1,2.94848007370088,1.22325058106103,8.38895020537959
2007-01-29,336,0.687883294012828,1,0.969490068231817,-0.281606774218989,3.18441313211507,1,2.73013338185875,0.454279750256315,3.28382589285714,1,3.37041024832565,-0.0865843554685108,9.63036611617959
2007-02-12,336,1.09441897206192,1,1.31892794712834,-0.224508975066412,2.94429618170047,1,2.78057770055176,0.16371848114871,3.42552232142857,1,3.84857962307782,-0.423057301649253,15.3218656088669
2007-02-26,336,1.55514192844723,1,1.67991635907699,-0.124774430629759,2.96708107172613,1,2.92285549648049,0.0442255752456422,4.52577976190476,1,4.38209360035121,0.143686161553547,21.7719869982612
2007-03-12,336,2.17247666951545,1,1.99089136323713,0.18158530627832,3.53816814514096,1,3.13560841957002,0.402559725570943,6.25505505952381,1,5.04666698210647,1.20838807741734,30.4146733732163
2007-03-26,336,2.37982856543155,0.994047619047619,2.19367232902904,0.186156236402509,3.8535336460527,1,3.3929484870669,0.460585158985803,6.33902678571429,1,5.96601698456372,0.373009801150568,33.3175999160418
2007-04-09,336,2.13674768151429,1,2.24597482665383,-0.109227145139545,4.36646469108858,1,3.66904882602916,0.697415865059422,5.09452083333333,1,7.26784098720144,-2.17332015386811,29.9144675412
2007-04-23,336,2.87961577124956,1,2.13080983045731,0.748805940792256,4.10411406909084,1,3.94213134721676,0.161982721874079,8.59060565476191,1,9.03531244786397,-0.444706793102069,40.3146207974939
2007-05-07,336,1.95534486593003,1,1.8606432753889,0.0947015905411335,4.81487035421535,1,4.19705299636237,0.617817357852975,12.5056130952381,1,11.266254689289,1.2393584059491,27.3748281230204
2007-05-21,336,0.856991421241399,1,1.47535249704212,-0.618361075800719,5.02303101668169,1,4.4260388392186,0.596992177463094,14.7292053571429,1,13.8505467690615,0.878658588081366,11.9978798973796
2007-06-04,336,0.187331964402332,1,1.03439879474467,-0.847066830342336,5.11910848750828,1,4.62755174853088,0.491556738977403,19.3551979166667,1,16.5722355446792,2.78296237198744,2.62264750163265
2007-06-18,336,0.0971854950437318,1,0.604925309353077,-0.507739814309346,5.22250423531868,1,4.80372326292172,0.418780972396963,18.7350758928571,1,19.1371978137041,-0.402121920846987,1.36059693061224
2007-07-02,336,0.092594459755102,1,0.248394581823156,-0.155800122068053,5.31143859937575,1,4.95709871689639,0.354339882479362,21.3245014880952,1,21.2212976989101,0.103203789185123,1.29632243657143
2007-07-16,336,0.0982739496384839,1,0.00869585186166065,0.0895780977768233,5.39221294505208,1,5.08759717536029,0.304615769691797,17.2697142857143,1,22.5291644188484,-5.25945013313413,1.37583529493878
2007-07-30,336,0.0887622248046647,1,-0.0956925103608559,0.184454735165521,5.4521865952231,1,5.1905199928032,0.261666602419897,19.9612827380952,1,22.8510800678626,-2.8897973297674,1.24267114726531
2007-08-13,336,0.0794909998075802,1,-0.0738260524281937,0.153317052235774,5.50201828144751,1,5.25617716684112,0.24584111460639,20.3642633928571,1,22.1056283762556,-1.74136498339843,1.11287399730612
2007-08-27,336,0.10962132722449,1,0.0416601764888007,0.0679611507356891,5.52161689613833,1,5.27129979276149,0.250317103376835,22.9583199404762,1,20.3586924273217,2.59962751315446,1.53469858114286
2007-09-10,336,0.155364688600583,1,0.203574354617344,-0.0482096660167609,5.59615253963771,1,5.22196295683989,0.374189582797821,9.40732886904762,1,17.8144511455696,-8.40712227652194,2.17510564040816
2007-09-24,336,0.158035816805248,1,0.362113627031502,-0.204077810226254,5.63356468763168,1,5.09735952457005,0.536205163061635,11.8838125,1,14.7800776757596,-2.89626517575959,2.21250143527347
2007-10-08,336,0.502772740151195,1,0.476944891598735,0.0258278485524599,5.3039355352549,1,4.89353115803756,0.410404377217346,6.85113095238095,1,11.6115284794156,-4.76039752703463,7.03881836211673
2007-10-22,336,0.379707223245481,1,0.52662843712866,-0.146921213883179,5.11020918906766,1,4.61613414721899,0.494075041848665,10.1736116071429,1,8.65185351471041,1.52175809243245,5.31590112543673
2007-11-05,336,0.347761224272886,1,0.513225873399181,-0.165464649126295,4.63636821218227,1,4.28150302625592,0.354865185926347,5.85103273809524,1,6.17495065669872,-0.323917918603486,4.86865713982041
2007-11-19,336,0.39372204542274,1,0.461059432244687,-0.0673373868219461,4.3805537427668,1,3.91563425918355,0.464919483583253,4.9966755952381,1,4.34630393580519,0.650371659432905,5.51210863591837
2007-12-03,336,0.358760958832653,1,0.409949500589263,-0.0511885417566104,3.9517693693134,1,3.55116537530366,0.400603994009741,2.94914732142857,1,3.20830841458987,-0.259161093161295,5.02265342365714
2007-12-17,336,0.353398076309913,1,0.40454007915552,-0.0511420028456073,3.23139393432238,1,3.22286987498999,0.00852405933239098,1.76871577380952,1,2.69219456533077,-0.923478791521243,4.94757306833878
2007-12-31,336,0.512597528186589,1,0.484530848239257,0.0280666799473313,3.00028675470059,1,2.95865506165632,0.0416316930442657,2.17703869047619,1,2.65515065340493,-0.478111962928739,7.17636539461224
2008-01-14,336,0.825334070599417,1,0.66675873856938,0.158575332030037,2.93369027119254,1,2.79208234308392,0.141607928108619,2.90556845238095,1,2.92223523747096,-0.0166667850900106,11.5546769883918
2008-01-28,336,0.769357714218192,1,0.946450965048022,-0.177093250829829,2.70723025514359,1,2.73044415095086,-0.0232138958072658,3.00019642857143,1,3.33787401374497,-0.337677585173541,10.7710079990547
2008-02-11,336,0.947140019002915,1,1.29288515573939,-0.345745136736472,2.8919080120107,1,2.77372090547461,0.118187106536094,4.43684523809524,1,3.81305882547691,0.623786412618325,13.2599602660408
2008-02-25,336,1.39427881671778,1,1.65504875137309,-0.260769934655309,3.03895373286828,1,2.91006585447011,0.128887878398165,5.93133779761905,1,4.34090028327906,1.59043751433998,19.519903434049
2008-03-10,336,1.68315340255977,1,1.97164128700658,-0.288487884446813,3.3764927853058,1,3.11861622175689,0.257876563548914,5.80767410714286,1,4.99235175435031,0.815322352792544,23.5641476358367
2008-03-24,336,1.85827608572012,1,2.18380494762439,-0.325528861904276,3.82015512936699,1,3.37365397828688,0.44650115108011,5.86086160714286,1,5.88903519798092,-0.028173590838068,26.0158652000816
2008-04-07,336,1.90866836702624,1,2.24775685770492,-0.339088490678683,4.39559255940267,1,3.64920330023761,0.746389259165052,10.0366949404762,1,7.15998898865972,2.87670595181647,26.7213571383673
2008-04-21,336,1.44368383712536,1,2.14449251424894,-0.700808677123578,4.78209385779532,1,3.92309097474014,0.859002883055183,10.4586577380952,1,8.89307899674923,1.56557874134601,20.2115737197551
2008-05-05,336,0.899307431197084,1,1.88436729618086,-0.985059864983773,4.94055669140954,1,4.17965260712096,0.760904084288586,17.9135654761905,1,11.0932392196424,6.82032625654804,12.5903040367592
2008-05-19,336,0.579118786467638,1,1.50549868087604,-0.926379894408399,5.07071918075432,1,4.41060385551508,0.660115325239235,11.0017782738095,1,13.6583007474455,-2.65652247363594,8.10766301054694
2008-06-02,336,0.323445174769679,1,1.06630896013001,-0.742863785360334,5.12190982219585,1,4.61403389810802,0.507875924087831,20.2209226190476,1,16.3792396288729,3.8416829901747,4.52823244677551
2008-06-16,336,0.157846734209913,1,0.633835167249594,-0.475988433039682,5.22404782606141,1,4.79191708255747,0.432130743503936,23.5352261904762,1,18.9661148782255,4.56911131225068,2.20985427893878
2008-06-30,336,0.117511433370262,1,0.270373736125966,-0.152862302755704,5.30645579651998,1,4.94687771768988,0.359578078830101,22.9608645833333,1,21.0950426316835,1.86582195164984,1.64516006718367
2008-07-14,336,0.109018922326531,1,0.0213893196883357,0.0876296026381949,5.37964762226279,1,5.07910499653418,0.300542625728616,19.5866354166667,1,22.4666142061135,-2.87997878944685,1.52626491257143
2008-07-28,336,0.117121394413994,1,-0.0926811708802736,0.209802565294268,5.43054865962252,1,5.1842636741635,0.24628498545902,20.8028080357143,1,22.8633469907945,-2.0605389550802,1.63969952179592
2008-08-11,336,0.0861182324606414,1,-0.0789883714992084,0.16510660395985,5.45274954853161,1,5.25299404502261,0.199755503509001,21.3161904761905,1,22.1937115378707,-0.877521061680234,1.20565525444898
2008-08-25,336,0.0968509581690962,1,0.0312677000235787,0.0655832581455175,5.48355791843002,1,5.27220080512592,0.211357113304099,28.6194538690476,1,20.5130316127206,8.10642225632701,1.35591341436735
2008-09-08,336,0.117872452758017,1,0.19155835354975,-0.0736859007917327,5.54048207018139,1,5.22788605627322,0.31259601390817,13.2789985119048,1,18.0164971648206,-4.73749865291583,1.65021433861224
2008-09-22,336,0.251186532391837,1,0.351851487899472,-0.100664955507635,5.5391252411825,1,5.10889027128337,0.430234969899121,18.3629985119048,1,15.0055567810171,3.35744173088767,3.51661145348571
2008-10-06,336,0.518823306262391,1,0.470779099225672,0.0480442070367183,5.3420456169656,1,4.91065787665345,0.431387740312155,13.7873794642857,1,11.8347132390732,1.95266622521251,7.26352628767347
2008-10-20,336,0.38090217009621,1,0.525333113573204,-0.144430943476994,5.10755039759084,1,4.63809980538833,0.469450592202508,12.9646860119048,1,8.84994060112827,4.11474541077649,5.33263038134694
2008-11-03,336,0.708073418267055,1,0.515866926310715,0.192206491956341,3.69757757135371,1,4.30679624336259,-0.609218672008875,4.24428273809524,1,6.33163459795551,-2.08735185986027,9.91302785573878
2008-11-17,336,0.462917911670554,1,0.465278040882127,-0.00236012921157347,3.84393466472211,1,3.94213195345942,-0.0981972887373166,3.6860431547619,1,4.45382684560983,-0.767783690847929,6.48085076338776
2008-12-01,336,0.52955923905656,1,0.412600337218025,0.116958901838534,3.94622054199007,1,3.57640620723773,0.369814334752331,1.65146279761905,1,3.26761513164606,-1.61615233402702,7.41382934679184
2008-12-15,336,0.732027573009971,1,0.402533179971871,0.329494393038099,3.62000615867094,1,3.24440836657702,0.375597792093913,2.01194494047619,1,2.71125084184906,-0.699305901372874,10.2483860221396
2008-12-29,336,0.448144592489213,1,0.467091069142696,-0.0189464766534831,3.276568787892,1,2.99043340581298,0.28613538207902,1.09664732142857,1,2.63743638189789,-1.54078906046932,6.27402429484898
2009-01-12,336,0.760540129137026,1,0.634350059224716,0.12619006991231,3.25447077870406,1,2.80961303383865,0.444857744865407,4.32237053571429,1,2.87198445147918,1.4503860842351,10.6475618079184
2009-01-26,336,1.06752606608939,1,0.90143626802082,0.166089798068568,3.06732862654315,1,2.73268906583009,0.334639560713062,3.51607589285714,1,3.27362384140078,0.242452051456366,14.9453649252514
2009-02-09,336,1.5018664394519,1,1.24107527500969,0.260791164442205,2.84759527576089,1,2.76144967862476,0.0861455971361313,3.31037053571429,1,3.74270826648281,-0.432337730768519,21.0261301523265
2009-02-23,336,1.46116090551778,1,1.60463604275079,-0.14347513723301,2.82087569476802,1,2.88560683378893,-0.0647311390209095,3.12296726190476,1,4.2603007303762,-1.13733346847144,20.456252677249
